food_id,food_name,food_group,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,cholesterol_mg,allergies,region,serving_size_g,food_type,protein_calorie_ratio,nutrient_score,health_score,diversity_score,energy_category,allergy_list,contains_milk,contains_egg,contains_peanut,contains_tree_nut,contains_soy,contains_wheat,contains_fish,contains_shellfish,contains_gluten,contains_sesame,protein_g_normalized,fat_g_normalized,carb_g_normalized,protein_kcal,fat_kcal,carb_kcal,protein_pct,fat_pct,carb_pct
429,chakri,vegetarian,234.0,31.90909091,6.381818182,10.63636364,2.127272727,2.127272727,0.0,gluten,gujarat,100,dinner,0.02727272727,1.063636364,25.0,2,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.11267866107048802,0.29380764173913043,0.40971357410958903,25.527272728,95.72727276,127.63636364,10.26,38.46,51.28
430,shakariya,vegetarian,271.0,48.78,7.588,7.588,4.336,3.252,0.0,gluten,gujarat,100,dinner,0.028,1.084,28.0,3,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.13721592560402532,0.20544927536231883,0.6408219178082192,30.352,68.292,195.12,10.33,23.25,66.42
431,garlic chutney,vegetarian,71.0,10.14285714,1.014285714,3.042857143,1.014285714,1.014285714,0.0,gluten,gujarat,100,dinner,0.01428571429,1.014285714,4.5,3,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.0034873583214141343,0.07370600414492755,0.11154598821917808,4.057142856,27.385714287,40.57142856,5.63,38.03,56.34
432,chaas,vegetarian,67.99999998,4.857142856,2.914285713,3.885714285,2.914285713,0.9714285712,0.0,dairy,gujarat,100,dinner,0.04285714286,0.9714285714,9.5,4,Low,['dairy'],False,False,False,False,False,False,False,False,False,False,0.04213891308161332,0.09813664594202899,0.03913894323287671,11.657142852,34.971428565000004,19.428571424,17.65,52.94,29.41
433,farsan,vegetarian,235.0,35.76086956,8.173913043,7.152173913,4.086956522,3.065217391,0.0,gluten,gujarat,100,dinner,0.0347826087,1.02173913,32.0,2,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.1491351098556825,0.1928166351594203,0.46247766520547945,32.695652172,64.369565217,143.04347824,13.62,26.81,59.57
434,chhole,vegetarian,344.0000002,44.22857145,13.76000001,11.79428572,3.931428573,4.914285717,0.0,legumes,gujarat,100,dinner,0.04,0.9828571429,60.0,2,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.2627724500735103,0.3273706005797101,0.5784735815068492,55.04000004,106.14857148,176.9142858,16.28,31.4,52.33
435,gathiya,vegetarian,229.0,32.71428571,7.633333333,9.814285714,3.271428571,2.180952381,0.0,gluten,gujarat,100,dinner,0.03333333333,1.09047619,27.5,3,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.13813813813235906,0.269979296057971,0.42074363986301366,30.533333332,88.328571426,130.85714284,12.23,35.37,52.4
436,dal tadka,vegetarian,363.0,46.67142857,12.44571429,15.55714286,5.185714286,4.148571429,0.0,legumes,gujarat,100,lunch,0.03428571429,1.037142857,48.5,5,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.23603603612410806,0.4364389234782609,0.6119373776712329,49.78285716,140.01428574000002,186.68571428,13.22,37.19,49.59
437,bhaat,vegetarian,267.0,44.5,5.933333334,6.922222223,2.966666667,4.944444445,0.0,gluten,gujarat,100,dinner,0.02222222222,0.9888888889,29.5,2,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.10355516808590112,0.1861513687826087,0.5821917808219178,23.733333336,62.300000007,178.0,8.99,23.6,67.42
438,khaman,vegetarian,185.0,30.83333333,5.138888889,5.138888889,3.083333333,3.083333333,0.0,gluten,gujarat,100,dinner,0.02777777778,1.027777778,21.5,2,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.08739384546168277,0.13446054750724637,0.39497716890410955,20.555555556,46.250000001000004,123.33333332,10.81,24.32,64.86
439,shrikhand,vegetarian,233.9999999,29.24999999,5.849999998,9.749999997,19.49999999,1.949999999,0.0,dairy,gujarat,100,dinner,0.025,0.975,-2.0,6,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.10185992440092781,0.268115941942029,0.3732876710958904,23.399999992,87.749999973,116.99999996,10.26,38.46,51.28
440,moong dal chilla,vegetarian,222.0,33.3,13.32,6.66,3.33,4.44,0.0,gluten,gujarat,100,lunch,0.06,1.11,51.5,5,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.25382156349985024,0.17855072463768115,0.4287671232876712,53.28,59.94,133.2,21.62,24.32,54.05
441,patra,vegetarian,227.0,36.11363636,6.190909091,7.222727273,4.127272727,4.127272727,0.0,gluten,gujarat,100,dinner,0.02727272727,1.031818182,26.0,7,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.10879501202370381,0.19486166008695652,0.46731008712328764,24.763636364,65.004545457,144.45454544,10.57,27.75,61.67
442,dahi vada,vegetarian,266.0,34.48148148,8.866666667,9.851851852,3.940740741,4.925925926,0.0,dairy,gujarat,100,snacks,0.03333333333,0.9851851852,40.0,2,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.16322774388065886,0.27106816962318836,0.4449518010958904,35.466666668,88.66666666799999,137.92592592,13.53,33.83,52.63
443,chana chaat,vegetarian,197.0000001,29.55000001,7.880000003,4.925000002,2.955000001,3.940000002,0.0,legumes,gujarat,100,snacks,0.04,0.985,35.5,8,Low,['legumes'],False,False,False,False,False,False,False,False,False,False,0.14315605934711637,0.1282608696231884,0.3773972604109589,31.520000012,44.325000018,118.20000004,16.24,22.84,60.91
444,vaghareli khichdi,vegetarian,387.0,50.92105263,13.23947368,15.27631579,6.110526316,6.110526316,0.0,gluten,gujarat,100,dinner,0.03421052632,1.018421053,55.0,2,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.25218342272682104,0.4282990084057971,0.6701514058904109,52.95789472,137.48684211,203.68421052,13.44,34.88,51.68
445,methi thepla,vegetarian,236.0,37.54545455,6.436363637,8.581818182,4.290909091,5.363636364,0.0,gluten,gujarat,100,dinner,0.02727272727,1.072727273,28.0,9,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.11378827509257336,0.23425559947826083,0.4869240349315068,25.745454548,77.236363638,150.1818182,10.17,30.51,59.32
446,laadva,vegetarian,274.0,43.84,6.576,10.96,8.768,3.288,0.0,gluten,gujarat,100,dinner,0.024,1.096,18.0,2,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.11662888695249446,0.3031884057971015,0.5731506849315069,26.304,98.64000000000001,175.36,8.76,32.85,58.39
447,surati locho,vegetarian,240.0,42.0,8.4,9.6,3.6,6.0,0.0,gluten,gujarat,100,dinner,0.035,1.2,33.5,2,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.1537343795418149,0.263768115942029,0.547945205479452,33.6,86.39999999999999,168.0,11.67,30.0,58.33
448,sev usal,vegetarian,375.0,53.57142857,10.71428571,16.07142857,6.428571429,7.5,0.0,gluten,gujarat,100,dinner,0.02857142857,1.071428571,45.0,3,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.20081371685649427,0.4513457556521739,0.7064579256164384,42.85714284,144.64285712999998,214.28571428,10.67,36.0,53.33
449,kachaudi,vegetarian,253.0,35.42,8.096,9.108,4.048,3.036,0.0,gluten,gujarat,100,dinner,0.032,1.012,32.0,2,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.14755013077692816,0.2495072463768116,0.4578082191780822,32.384,81.97200000000001,141.68,12.65,32.02,55.34
450,methi na thepla,vegetarian,256.0,46.54545455,6.981818182,9.309090909,4.654545455,5.818181818,0.0,gluten,gujarat,100,dinner,0.02727272727,1.163636364,28.0,2,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.12488441521171184,0.2553359683768116,0.6102117061643836,27.927272728,83.781818181,186.1818182,9.37,28.12,62.5
451,handvo,vegetarian,282.0,49.04347826,9.808695652,12.26086956,4.904347826,6.130434782,0.0,gluten,gujarat,100,dinner,0.0347826087,1.226086957,36.0,4,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.1823913675220199,0.34089476985507244,0.6444312090410959,39.234782608,110.34782604,196.17391304,11.35,31.91,56.74
452,masala dosa,vegetarian,336.0,50.90909091,7.127272728,12.21818182,5.090909091,4.072727273,0.0,gluten,gujarat,100,breakfast,0.02121212121,1.018181818,28.5,4,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.12784338592371075,0.339657444057971,0.6699875467123287,28.509090912,109.96363638,203.63636364,8.33,32.14,59.52
453,pudla,vegetarian,209.0,40.63888889,6.966666667,5.805555556,3.483333333,4.644444445,0.0,gluten,gujarat,100,dinner,0.03333333333,1.161111111,27.5,2,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.12457618910011675,0.15378421901449274,0.5292998478082191,27.866666668,52.250000004,162.55555556,11.48,21.53,66.99
454,undhiyu,vegetarian,422.0,61.07894737,11.10526316,19.98947369,7.773684211,6.663157895,44.42105263,legumes,gujarat,100,dinner,0.02631578947,1.110526316,21.5,5,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.20876734123893198,0.5649122808695652,0.8093006489041096,44.42105264,179.90526321000002,244.31578948,9.48,38.39,52.13
455,toor dal,vegetarian,290.0,46.60714286,14.5,6.214285714,2.071428571,6.214285714,0.0,legumes,gujarat,100,lunch,0.05,1.035714286,65.0,1,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.2778262133109238,0.1656314699710145,0.6110567515068493,58.0,55.928571426,186.42857144,19.31,18.62,62.07
456,chana dal,vegetarian,300.0,45.0,12.0,8.0,4.0,6.0,0.0,legumes,gujarat,100,lunch,0.04,1.0,54.0,3,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.22696890438915784,0.21739130434782608,0.589041095890411,48.0,72.0,180.0,16.0,24.0,60.0
457,papad,vegetarian,95.0,20.35714286,2.714285714,4.071428571,0.0,2.714285714,0.0,gluten,gujarat,100,dinner,0.02857142857,1.357142857,12.0,2,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.03807032838821497,0.10351966872463769,0.2514677104109589,10.857142856,36.642857139,81.42857144,8.42,28.42,63.16
458,besan ladoo,vegetarian,347.0,44.61428572,7.931428573,14.87142857,19.82857143,3.965714286,0.0,dairy,gujarat,100,dinner,0.02285714286,0.9914285714,10.0,2,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.14420226681587422,0.41656314695652175,0.5837573386301369,31.725714292,133.84285713,178.45714288,9.22,38.9,51.87
459,dabeli,vegetarian,335.9999999,47.99999998,6.719999998,11.52,9.599999997,4.799999998,0.0,gluten,gujarat,100,dinner,0.02,0.96,23.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.11955826790570234,0.3194202898550724,0.6301369860273972,26.879999992,103.67999999999999,191.99999992,8.33,32.14,59.52
460,gajjar halwa,vegetarian,247.9999999,34.20689654,3.420689654,6.841379309,15.39310344,3.420689654,0.0,dairy,gujarat,100,dinner,0.01379310345,0.8551724138,-3.0,1,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.052440649748268016,0.18380809591304345,0.4411903635616439,13.682758616,61.572413780999995,136.82758616,6.45,29.03,64.52
461,meethi khichdi,vegetarian,320.0,53.33333333,12.8,8.533333333,7.466666667,6.4,0.0,gluten,gujarat,100,dinner,0.04,1.066666667,49.5,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.24324324324412294,0.23285024153623188,0.7031963469863014,51.2,76.799999997,213.33333332,15.0,22.5,62.5
462,kadhi chawal,vegetarian,287.9999999,37.02857142,7.405714284,6.582857142,5.759999999,4.937142856,0.0,gluten,gujarat,100,dinner,0.02571428571,0.8228571429,37.5,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.1335077012157704,0.17631469976811592,0.479843444109589,29.622857136,59.245714278,148.11428568,12.5,25.0,62.5
463,vrat wale aloo,vegetarian,190.0,28.5,3.8,5.7,7.6,2.85,0.0,gluten,gujarat,100,dinner,0.02,0.95,10.0,1,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.06015693112576558,0.15072463768115943,0.363013698630137,15.2,51.300000000000004,114.0,8.42,28.42,63.16
464,khakra,vegetarian,262.0,41.68181818,9.527272727,11.90909091,2.381818182,3.572727273,0.0,gluten,gujarat,100,dinner,0.03636363636,1.190909091,35.0,2,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.1766664024682631,0.3306982872463768,0.5435865504109589,38.109090908,107.18181819,166.72727272,12.21,34.35,53.44
465,methi na thepla,vegetarian,269.0,46.78260869,8.186956521,10.52608696,5.847826087,5.847826087,0.0,gluten,gujarat,100,dinner,0.03043478261,1.169565217,30.5,2,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.14940045233170662,0.2906112162318841,0.6134603930136986,32.747826084,94.73478264,187.13043476,10.41,30.11,59.48
466,bombil fry,vegetarian,315.0,26.25,21.0,15.75,3.15,4.2,63.0,fish,gujarat,100,dinner,0.06666666667,1.05,53.5,2,Medium,['fish'],False,False,False,False,False,False,True,False,False,False,0.4100552165075152,0.4420289855072464,0.3321917808219178,84.0,141.75,105.0,25.4,42.86,31.75
467,paatra,vegetarian,235.0,41.125,9.4,8.225,4.7,4.7,0.0,gluten,gujarat,100,dinner,0.04,1.175,34.0,1,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.17407730311052128,0.22391304347826085,0.535958904109589,37.6,74.02499999999999,164.5,13.62,26.81,59.57
468,khichu,vegetarian,205.0,47.83333333,6.833333333,6.833333333,4.1,4.1,0.0,gluten,gujarat,100,dinner,0.03333333333,1.366666667,21.5,2,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.12186379927739394,0.1835748792173913,0.6278538812328767,27.333333332,61.499999996999996,191.33333332,9.76,21.95,68.29
469,masala khichdi,vegetarian,330.0,51.5625,10.3125,10.3125,5.15625,6.1875,0.0,gluten,gujarat,100,dinner,0.03125,1.03125,44.5,5,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.19264022086696583,0.28442028985507245,0.6789383561643835,41.25,92.8125,206.25,12.12,27.27,60.61
470,chili pakora,vegetarian,234.0,31.90909091,6.381818182,10.63636364,3.190909091,3.190909091,0.0,gluten,gujarat,100,snacks,0.02727272727,1.063636364,25.5,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.11267866107048802,0.29380764173913043,0.40971357410958903,25.527272728,95.72727276,127.63636364,10.26,38.46,51.28
471,gujarati bhindi,vegetarian,240.0,25.0,8.0,12.0,8.0,4.0,0.0,legumes,gujarat,100,dinner,0.03333333333,1.0,28.0,2,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.14559721011433235,0.3333333333333333,0.3150684931506849,32.0,108.0,100.0,13.33,45.0,41.67
472,bharela ringan,vegetarian,303.0,37.875,7.575,16.23214286,5.410714286,4.328571429,0.0,legumes,gujarat,100,dinner,0.025,1.082142857,28.5,1,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.13695146759763216,0.4560041408695652,0.4914383561643836,30.3,146.08928574,151.5,9.24,44.55,46.2
473,chana batata,vegetarian,250.0,40.0,9.0,6.0,4.0,5.0,0.0,legumes,gujarat,100,dinner,0.036,1.0,40.0,2,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.16594013368303873,0.15942028985507245,0.5205479452054794,36.0,54.0,160.0,14.4,21.6,64.0
474,dal baati,vegetarian,422.0,58.025,10.55,18.99,6.33,6.33,0.0,gluten,gujarat,100,lunch,0.025,1.055,43.0,3,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.19747166521453363,0.5359420289855072,0.7674657534246575,42.2,170.91,232.1,9.48,38.39,52.13
475,sev khamani,vegetarian,239.9999999,33.59999999,6.719999998,7.679999998,3.839999999,4.799999998,0.0,gluten,gujarat,100,dinner,0.028,0.96,32.0,3,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.11955826790570234,0.2081159419710145,0.4328767121917808,26.879999992,69.11999998200001,134.39999996,11.67,30.0,58.33
476,sev usal,vegetarian,375.0,53.57142857,10.71428571,16.07142857,6.428571429,7.5,0.0,gluten,gujarat,100,dinner,0.02857142857,1.071428571,45.0,3,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.20081371685649427,0.4513457556521739,0.7064579256164384,42.85714284,144.64285712999998,214.28571428,10.67,36.0,53.33
477,meetha dhokla,vegetarian,252.0,45.81818182,5.727272727,9.163636364,9.163636364,3.436363636,0.0,gluten,gujarat,100,dinner,0.02272727273,1.145454545,14.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.09936329290717888,0.25111989460869566,0.6002490660273972,22.909090908,82.472727276,183.27272728,7.94,28.57,63.49
478,gujarati pulao,vegetarian,391.0,56.59210526,9.260526316,15.43421053,5.144736842,6.17368421,0.0,gluten,gujarat,100,dinner,0.02368421053,1.028947368,40.5,2,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.17124000061706338,0.43287566753623186,0.7478370583561643,37.042105264,138.90789476999998,226.36842104,9.21,34.53,56.27
479,bhindi sambhariya,vegetarian,276.0,35.77777778,7.155555555,12.26666667,6.133333333,4.088888889,0.0,legumes,gujarat,100,dinner,0.02592592593,1.022222222,27.0,1,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.12841874131167869,0.3410628020289855,0.46270928465753425,28.62222222,110.40000003,143.11111112,10.14,39.13,50.72
480,khichdi,vegetarian,292.0000001,43.80000001,9.733333336,7.786666669,3.893333334,5.840000002,0.0,gluten,gujarat,100,dinner,0.03333333333,0.9733333333,46.0,9,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.18085827768767118,0.21120772953623188,0.5726027398630137,38.933333344,70.080000021,175.20000004,13.7,24.66,61.64
481,chaas,vegetarian,71.99999998,5.759999998,2.879999999,3.839999999,2.879999999,1.919999999,0.0,dairy,gujarat,100,dinner,0.04,0.96,11.5,4,Low,['dairy'],False,False,False,False,False,False,False,False,False,False,0.041441441422212795,0.09681159417391305,0.05150684928767123,11.519999996,34.559999991000005,23.039999992,16.67,50.0,33.33
482,khandvi,vegetarian,173.9999999,24.16666666,4.833333332,5.799999998,2.899999999,3.866666665,0.0,gluten,gujarat,100,dinner,0.02777777778,0.9666666667,23.5,5,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.08117795211963827,0.15362318834782607,0.30365296794520547,19.333333328,52.199999981999994,96.66666664,11.49,31.03,57.47
483,dhokla,vegetarian,196.0,38.11111111,5.444444445,4.355555556,5.444444445,3.266666667,0.0,gluten,gujarat,100,dinner,0.02777777778,1.088888889,18.5,4,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.09360973878338436,0.11175523350724638,0.49467275493150686,21.77777778,39.200000003999996,152.44444444,10.2,18.37,71.43
484,dal vada,vegetarian,262.0,39.86956522,9.113043478,11.39130435,4.556521739,5.695652174,0.0,gluten,gujarat,100,lunch,0.0347826087,1.139130435,36.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.16823976851593347,0.3156899811594203,0.5187611673972602,36.452173912,102.52173915,159.47826088,12.21,34.35,53.44
